argv[0]=
argv[0]=
pybullet build time: Nov 28 2023 23:52:03
global_step=1660000, episodic_return=1574.57470703125
SPS: 869
global_step=1661000, episodic_return=1669.6119384765625
global_step=1662000, episodic_return=1530.8629150390625
SPS: 869
global_step=1663000, episodic_return=1554.60107421875
global_step=1664000, episodic_return=1580.241455078125
global_step=1665000, episodic_return=1560.8587646484375
SPS: 869
global_step=1666000, episodic_return=1571.9510498046875
global_step=1667000, episodic_return=1609.5828857421875
SPS: 869
global_step=1668000, episodic_return=1617.472412109375
global_step=1669000, episodic_return=1620.3470458984375
SPS: 869
global_step=1670000, episodic_return=1637.6011962890625
global_step=1671000, episodic_return=715.14599609375
SPS: 869
global_step=1672000, episodic_return=1572.9697265625
global_step=1673000, episodic_return=1660.509033203125
SPS: 870
global_step=1674000, episodic_return=1665.2794189453125
global_step=1675000, episodic_return=1632.154541015625
SPS: 870
global_step=1676000, episodic_return=1573.12353515625
global_step=1677000, episodic_return=1678.912109375
SPS: 870
global_step=1678000, episodic_return=1557.882568359375
global_step=1679000, episodic_return=1550.5311279296875
SPS: 870
global_step=1680000, episodic_return=1595.748046875
global_step=1681000, episodic_return=1630.017333984375
SPS: 870
global_step=1682000, episodic_return=1574.073486328125
global_step=1683000, episodic_return=1589.952392578125
SPS: 870
global_step=1684000, episodic_return=1601.540283203125
global_step=1685000, episodic_return=1599.7911376953125
SPS: 870
global_step=1686000, episodic_return=1686.7784423828125
global_step=1687000, episodic_return=1652.1182861328125
SPS: 870
global_step=1688000, episodic_return=1660.6529541015625
global_step=1689000, episodic_return=1627.45849609375
SPS: 870
global_step=1690000, episodic_return=1623.9495849609375
global_step=1691000, episodic_return=1531.3687744140625
SPS: 871
global_step=1692000, episodic_return=1677.162841796875
global_step=1693000, episodic_return=1631.6943359375
SPS: 871
global_step=1694000, episodic_return=1589.722412109375
global_step=1695000, episodic_return=1591.8221435546875
SPS: 871
global_step=1696000, episodic_return=1611.5701904296875
global_step=1697000, episodic_return=1603.267333984375
SPS: 871
global_step=1698000, episodic_return=1542.6898193359375
global_step=1699000, episodic_return=1621.8033447265625
SPS: 871
global_step=1700000, episodic_return=1651.1890869140625
global_step=1701000, episodic_return=1591.34765625
SPS: 871
global_step=1702000, episodic_return=1604.579833984375
global_step=1703000, episodic_return=1578.330810546875
SPS: 871
global_step=1704000, episodic_return=1617.8363037109375
global_step=1705000, episodic_return=1617.9278564453125
SPS: 871
global_step=1706000, episodic_return=1556.981201171875
global_step=1707000, episodic_return=1606.725830078125
global_step=1708000, episodic_return=1611.6744384765625
SPS: 871
global_step=1709000, episodic_return=1588.35302734375
global_step=1710000, episodic_return=1659.37939453125
SPS: 871
global_step=1711000, episodic_return=1603.3846435546875
global_step=1712000, episodic_return=1636.2987060546875
SPS: 872
global_step=1713000, episodic_return=1620.3843994140625
global_step=1714000, episodic_return=1636.216552734375
SPS: 872
global_step=1715000, episodic_return=1642.7410888671875
global_step=1716000, episodic_return=1663.519287109375
SPS: 872
global_step=1717000, episodic_return=1624.8436279296875
global_step=1718000, episodic_return=1669.941162109375
SPS: 872
global_step=1719000, episodic_return=1642.545654296875
global_step=1720000, episodic_return=1617.721923828125
SPS: 872
global_step=1721000, episodic_return=1628.7982177734375
global_step=1722000, episodic_return=1609.3912353515625
SPS: 872
global_step=1723000, episodic_return=1658.2464599609375
global_step=1724000, episodic_return=1626.803955078125
SPS: 872
global_step=1725000, episodic_return=1589.7003173828125
global_step=1726000, episodic_return=1649.8133544921875
SPS: 872
global_step=1727000, episodic_return=1623.6971435546875
global_step=1728000, episodic_return=1659.689697265625
SPS: 872
global_step=1729000, episodic_return=1641.258056640625
global_step=1730000, episodic_return=1590.9683837890625
SPS: 872
global_step=1731000, episodic_return=1682.6942138671875
global_step=1732000, episodic_return=1653.42236328125
SPS: 873
global_step=1733000, episodic_return=1609.4268798828125
global_step=1734000, episodic_return=1609.8505859375
SPS: 873
global_step=1735000, episodic_return=1622.302734375
global_step=1736000, episodic_return=1633.8316650390625
SPS: 873
global_step=1737000, episodic_return=1585.3250732421875
global_step=1738000, episodic_return=1650.8746337890625
SPS: 873
global_step=1739000, episodic_return=1532.450439453125
global_step=1740000, episodic_return=1633.67138671875
SPS: 873
global_step=1741000, episodic_return=1667.3485107421875
global_step=1742000, episodic_return=1659.6829833984375
SPS: 873
global_step=1743000, episodic_return=1673.638671875
global_step=1744000, episodic_return=1656.485595703125
SPS: 873
global_step=1745000, episodic_return=1612.3531494140625
global_step=1746000, episodic_return=1629.2764892578125
SPS: 873
global_step=1747000, episodic_return=1685.3267822265625
global_step=1748000, episodic_return=1686.7867431640625
SPS: 873
global_step=1749000, episodic_return=1709.5732421875
global_step=1750000, episodic_return=1645.5052490234375
global_step=1751000, episodic_return=1600.4697265625
SPS: 873
global_step=1752000, episodic_return=1587.3199462890625
global_step=1753000, episodic_return=1665.93505859375
SPS: 874
global_step=1754000, episodic_return=1645.451904296875
global_step=1755000, episodic_return=1598.226318359375
SPS: 874
global_step=1756000, episodic_return=1620.694091796875
global_step=1757000, episodic_return=1595.31494140625
SPS: 874
global_step=1758000, episodic_return=1575.0250244140625
global_step=1759000, episodic_return=1667.5623779296875
SPS: 874
global_step=1760000, episodic_return=1582.4439697265625
global_step=1761000, episodic_return=1650.0618896484375
SPS: 874
global_step=1762000, episodic_return=1608.1866455078125
global_step=1763000, episodic_return=1593.6651611328125
SPS: 874
global_step=1764000, episodic_return=1557.1634521484375
global_step=1765000, episodic_return=1653.2017822265625
SPS: 874
global_step=1766000, episodic_return=1586.0096435546875
global_step=1767000, episodic_return=1637.1016845703125
SPS: 874
global_step=1768000, episodic_return=1610.3072509765625
global_step=1769000, episodic_return=1633.629150390625
SPS: 874
global_step=1770000, episodic_return=1624.2293701171875
global_step=1771000, episodic_return=1666.3770751953125
SPS: 874
global_step=1772000, episodic_return=1597.0377197265625
global_step=1773000, episodic_return=1632.0777587890625
SPS: 875
global_step=1774000, episodic_return=1640.74462890625
global_step=1775000, episodic_return=1639.4041748046875
SPS: 875
global_step=1776000, episodic_return=1660.9730224609375
global_step=1777000, episodic_return=1689.331787109375
SPS: 875
global_step=1778000, episodic_return=1577.73779296875
global_step=1779000, episodic_return=1620.5306396484375
SPS: 875
global_step=1780000, episodic_return=1655.74365234375
global_step=1781000, episodic_return=1568.203125
SPS: 875
global_step=1782000, episodic_return=1506.0635986328125
global_step=1783000, episodic_return=1617.4508056640625
SPS: 875
global_step=1784000, episodic_return=1628.8154296875
global_step=1785000, episodic_return=1674.388916015625
SPS: 875
global_step=1786000, episodic_return=1648.041748046875
global_step=1787000, episodic_return=1635.623046875
SPS: 875
global_step=1788000, episodic_return=1673.340087890625
global_step=1789000, episodic_return=1657.37890625
SPS: 875
global_step=1790000, episodic_return=1661.1185302734375
global_step=1791000, episodic_return=1672.3326416015625
global_step=1792000, episodic_return=1603.1680908203125
SPS: 875
global_step=1793000, episodic_return=1628.916259765625
global_step=1794000, episodic_return=1632.7005615234375
SPS: 875
global_step=1795000, episodic_return=1682.292724609375
global_step=1796000, episodic_return=1552.5638427734375
SPS: 876
global_step=1797000, episodic_return=1632.1402587890625
global_step=1798000, episodic_return=1661.8984375
SPS: 876
global_step=1799000, episodic_return=1589.8092041015625
global_step=1800000, episodic_return=1654.649658203125
SPS: 876
global_step=1801000, episodic_return=1636.47314453125
global_step=1802000, episodic_return=1679.1385498046875
SPS: 876
global_step=1803000, episodic_return=1677.809814453125
global_step=1804000, episodic_return=1652.4749755859375
SPS: 876
global_step=1805000, episodic_return=1635.4627685546875
global_step=1806000, episodic_return=1600.4710693359375
SPS: 876
global_step=1807000, episodic_return=1607.5498046875
global_step=1808000, episodic_return=1706.2064208984375
SPS: 876
global_step=1809000, episodic_return=1626.7275390625
global_step=1810000, episodic_return=1618.97802734375
SPS: 876
global_step=1811000, episodic_return=1620.60693359375
global_step=1812000, episodic_return=1679.624267578125
SPS: 876
global_step=1813000, episodic_return=1627.0811767578125
global_step=1814000, episodic_return=1627.8822021484375
SPS: 876
global_step=1815000, episodic_return=1680.0611572265625
global_step=1816000, episodic_return=1670.1998291015625
SPS: 876
global_step=1817000, episodic_return=1576.7298583984375
global_step=1818000, episodic_return=1577.6912841796875
SPS: 877
global_step=1819000, episodic_return=1639.3614501953125
global_step=1820000, episodic_return=1623.2225341796875
SPS: 877
global_step=1821000, episodic_return=1619.468994140625
global_step=1822000, episodic_return=1590.69384765625
SPS: 877
global_step=1823000, episodic_return=1608.576416015625
global_step=1824000, episodic_return=1707.9610595703125
SPS: 877
global_step=1825000, episodic_return=1636.7806396484375
global_step=1826000, episodic_return=1629.18017578125
SPS: 877
global_step=1827000, episodic_return=1644.6402587890625
global_step=1828000, episodic_return=1611.71337890625
SPS: 877
global_step=1829000, episodic_return=1698.119384765625
global_step=1830000, episodic_return=1667.7752685546875
SPS: 877
global_step=1831000, episodic_return=1650.346923828125
global_step=1832000, episodic_return=1661.805419921875
SPS: 877
global_step=1833000, episodic_return=1629.749755859375
global_step=1834000, episodic_return=1681.1361083984375
global_step=1835000, episodic_return=1667.7811279296875
SPS: 877
global_step=1836000, episodic_return=1642.8028564453125
global_step=1837000, episodic_return=1659.5860595703125
SPS: 877
global_step=1838000, episodic_return=1704.88330078125
global_step=1839000, episodic_return=1622.733154296875
SPS: 877
global_step=1840000, episodic_return=1648.5758056640625
global_step=1841000, episodic_return=1625.69677734375
SPS: 878
global_step=1842000, episodic_return=1625.971923828125
global_step=1843000, episodic_return=1637.84326171875
SPS: 878
global_step=1844000, episodic_return=1702.0367431640625
global_step=1845000, episodic_return=1632.2972412109375
SPS: 878
global_step=1846000, episodic_return=1631.146484375
global_step=1847000, episodic_return=1650.53955078125
SPS: 878
global_step=1848000, episodic_return=1672.8367919921875
global_step=1849000, episodic_return=1664.4573974609375
SPS: 878
global_step=1850000, episodic_return=1628.0479736328125
global_step=1851000, episodic_return=1644.7706298828125
SPS: 878
global_step=1852000, episodic_return=1735.71875
global_step=1853000, episodic_return=1658.013427734375
SPS: 878
global_step=1854000, episodic_return=1653.67919921875
global_step=1855000, episodic_return=1602.385009765625
SPS: 878
global_step=1856000, episodic_return=1657.29541015625
global_step=1857000, episodic_return=1605.7425537109375
SPS: 878
global_step=1858000, episodic_return=1704.335693359375
global_step=1859000, episodic_return=1591.12646484375
SPS: 878
global_step=1860000, episodic_return=1675.951416015625
global_step=1861000, episodic_return=1639.7418212890625
SPS: 878
global_step=1862000, episodic_return=1549.4964599609375
global_step=1863000, episodic_return=1707.231201171875
SPS: 879
global_step=1864000, episodic_return=1669.7392578125
global_step=1865000, episodic_return=1704.4761962890625
SPS: 879
global_step=1866000, episodic_return=1621.1195068359375
global_step=1867000, episodic_return=1599.1553955078125
SPS: 879
global_step=1868000, episodic_return=1630.2926025390625
global_step=1869000, episodic_return=1663.4957275390625
SPS: 879
global_step=1870000, episodic_return=1654.91064453125
global_step=1871000, episodic_return=1646.811279296875
SPS: 879
global_step=1872000, episodic_return=1641.1378173828125
global_step=1873000, episodic_return=1693.5352783203125
SPS: 879
global_step=1874000, episodic_return=1617.2470703125
global_step=1875000, episodic_return=1614.2694091796875
SPS: 879
global_step=1876000, episodic_return=1643.1756591796875
global_step=1877000, episodic_return=1720.7119140625
global_step=1878000, episodic_return=1694.3690185546875
SPS: 879
global_step=1879000, episodic_return=1649.6629638671875
global_step=1880000, episodic_return=1700.6287841796875
SPS: 879
global_step=1881000, episodic_return=1668.0330810546875
global_step=1882000, episodic_return=1672.8277587890625
SPS: 879
global_step=1883000, episodic_return=1597.862548828125
global_step=1884000, episodic_return=1612.7152099609375
SPS: 879
global_step=1885000, episodic_return=1687.49951171875
global_step=1886000, episodic_return=1610.5216064453125
SPS: 879
global_step=1887000, episodic_return=1628.3463134765625
global_step=1888000, episodic_return=1672.87451171875
SPS: 880
global_step=1889000, episodic_return=1634.5196533203125
global_step=1890000, episodic_return=1652.7818603515625
SPS: 880
global_step=1891000, episodic_return=1628.049560546875
global_step=1892000, episodic_return=1653.6534423828125
SPS: 880
global_step=1893000, episodic_return=1643.5960693359375
global_step=1894000, episodic_return=1678.18994140625
SPS: 880
global_step=1895000, episodic_return=1624.9503173828125
global_step=1896000, episodic_return=1578.095458984375
SPS: 880
global_step=1897000, episodic_return=1623.8062744140625
global_step=1898000, episodic_return=1600.5159912109375
SPS: 880
global_step=1899000, episodic_return=1634.093994140625
global_step=1900000, episodic_return=1646.540283203125
SPS: 880
global_step=1901000, episodic_return=1631.3509521484375
global_step=1902000, episodic_return=1573.33349609375
SPS: 880
global_step=1903000, episodic_return=1567.5316162109375
global_step=1904000, episodic_return=1615.90380859375
SPS: 880
global_step=1905000, episodic_return=1573.9520263671875
global_step=1906000, episodic_return=1584.1722412109375
SPS: 880
global_step=1907000, episodic_return=1643.201416015625
global_step=1908000, episodic_return=1635.6912841796875
SPS: 880
global_step=1909000, episodic_return=1646.7164306640625
global_step=1910000, episodic_return=1677.9200439453125
SPS: 880
global_step=1911000, episodic_return=1589.782470703125
global_step=1912000, episodic_return=1631.5643310546875
SPS: 881
global_step=1913000, episodic_return=1659.1800537109375
global_step=1914000, episodic_return=1633.743896484375
SPS: 881
global_step=1915000, episodic_return=1571.404296875
global_step=1916000, episodic_return=1665.642822265625
SPS: 881
global_step=1917000, episodic_return=1557.1021728515625
global_step=1918000, episodic_return=1643.982177734375
SPS: 881
global_step=1919000, episodic_return=1562.1781005859375
global_step=1920000, episodic_return=1510.096435546875
global_step=1921000, episodic_return=1628.0699462890625
SPS: 881
global_step=1922000, episodic_return=1656.7877197265625
global_step=1923000, episodic_return=1617.1934814453125
SPS: 881
global_step=1924000, episodic_return=1661.2545166015625
global_step=1925000, episodic_return=1684.307373046875
SPS: 881
global_step=1926000, episodic_return=1669.8673095703125
global_step=1927000, episodic_return=1664.2838134765625
SPS: 881
global_step=1928000, episodic_return=1593.373779296875
global_step=1929000, episodic_return=1562.97509765625
SPS: 881
global_step=1930000, episodic_return=1565.5452880859375
global_step=1931000, episodic_return=1563.7498779296875
SPS: 881
global_step=1932000, episodic_return=1570.2291259765625
global_step=1933000, episodic_return=1633.188232421875
SPS: 881
global_step=1934000, episodic_return=1689.9259033203125
global_step=1935000, episodic_return=1619.544677734375
SPS: 881
global_step=1936000, episodic_return=1642.6942138671875
global_step=1937000, episodic_return=1552.429443359375
SPS: 882
global_step=1938000, episodic_return=1640.2960205078125
global_step=1939000, episodic_return=1640.32177734375
SPS: 882
global_step=1940000, episodic_return=1651.189697265625
global_step=1941000, episodic_return=1662.1773681640625
SPS: 882
global_step=1942000, episodic_return=1580.0447998046875
global_step=1943000, episodic_return=1607.9393310546875
SPS: 882
global_step=1944000, episodic_return=1650.4033203125
global_step=1945000, episodic_return=1554.9334716796875
SPS: 882
global_step=1946000, episodic_return=1621.3057861328125
global_step=1947000, episodic_return=1574.7222900390625
SPS: 882
global_step=1948000, episodic_return=1634.8125
global_step=1949000, episodic_return=1558.738037109375
SPS: 882
global_step=1950000, episodic_return=1647.39208984375
global_step=1951000, episodic_return=1660.9686279296875
SPS: 882
global_step=1952000, episodic_return=1651.4151611328125
global_step=1953000, episodic_return=1648.8486328125
SPS: 882
global_step=1954000, episodic_return=1617.7166748046875
global_step=1955000, episodic_return=1680.551513671875
SPS: 882
global_step=1956000, episodic_return=1608.813232421875
global_step=1957000, episodic_return=1648.0526123046875
SPS: 882
global_step=1958000, episodic_return=1606.256591796875
global_step=1959000, episodic_return=1671.899658203125
SPS: 882
global_step=1960000, episodic_return=1598.1827392578125
global_step=1961000, episodic_return=1655.890625
SPS: 882
global_step=1962000, episodic_return=1639.9256591796875
global_step=1963000, episodic_return=1709.97412109375
global_step=1964000, episodic_return=1623.1600341796875
SPS: 882
global_step=1965000, episodic_return=1587.831787109375
global_step=1966000, episodic_return=1664.2955322265625
SPS: 883
global_step=1967000, episodic_return=1633.5318603515625
global_step=1968000, episodic_return=1633.32666015625
SPS: 883
global_step=1969000, episodic_return=1609.8843994140625
global_step=1970000, episodic_return=1662.544921875
SPS: 883
global_step=1971000, episodic_return=1708.370849609375
global_step=1972000, episodic_return=1693.23095703125
SPS: 883
global_step=1973000, episodic_return=1655.8323974609375
global_step=1974000, episodic_return=687.2578735351562
SPS: 883
global_step=1975000, episodic_return=1673.919921875
global_step=1976000, episodic_return=1723.174072265625
SPS: 883
global_step=1977000, episodic_return=1676.4412841796875
global_step=1978000, episodic_return=1649.194580078125
SPS: 883
global_step=1979000, episodic_return=1728.96337890625
global_step=1980000, episodic_return=1648.450439453125
SPS: 883
global_step=1981000, episodic_return=1614.223876953125
global_step=1982000, episodic_return=1624.49560546875
SPS: 883
global_step=1983000, episodic_return=1672.9671630859375
global_step=1984000, episodic_return=1683.385986328125
SPS: 883
global_step=1985000, episodic_return=1658.2247314453125
global_step=1986000, episodic_return=1697.984130859375
SPS: 883
global_step=1987000, episodic_return=1685.1402587890625
global_step=1988000, episodic_return=1676.0841064453125
SPS: 883
global_step=1989000, episodic_return=1676.684326171875
global_step=1990000, episodic_return=1682.056396484375
SPS: 884
global_step=1991000, episodic_return=1708.7305908203125
global_step=1992000, episodic_return=1636.990478515625
SPS: 884
global_step=1993000, episodic_return=1628.9385986328125
global_step=1994000, episodic_return=1641.577880859375
SPS: 884
global_step=1995000, episodic_return=1652.070556640625
global_step=1996000, episodic_return=1682.2296142578125
SPS: 884
global_step=1997000, episodic_return=1733.4228515625
global_step=1998000, episodic_return=1577.2852783203125
SPS: 884
